0.00107475396428	0.00227080574049
0.00068361885831	0.00113694318772
0.000131551136911	0.000408436450461
0.000415004350649	0.000367929865588
4.31790281629e-05	0.000196168379581
0.000477159369131	0.000513987839072
0.000361391322031	0.000323854649392
0.000589245959981	0.00212084732576
0.000160381931333	0.000240253541849
0.000427398758838	0.000867741535707
0.00164451266916	0.00470084714813
7.08557405237e-05	0.000130246071014
0.00192673363538	0.00621892248872
0.000479105119036	0.00091103093835
3.49520219922e-05	5.16990949391e-05
0.000174586536304	0.000185027057767
0.000364781936678	0.000449545500023
1.50633014576e-05	0.000108435732633
9.29242901506e-05	0.000107440522941
3.5999925065e-05	5.10709125865e-05
0.000107191544973	9.3919282904e-05
1.28481605645e-05	0.00023347678331
0.000346303055874	0.000374393875016
7.52006809191e-05	0.000159681485354
0.000841549972117	0.00109491168288
0.000101539439751	0.000253302965748
0.00010059438334	0.000278863165379
0.0897069680619	0.119643114752
3.65406072081e-05	0.000120488844337
0.123560381736	0.184068252083
0.000138373677094	0.000256369327159
0.00010059438334	0.000217818992547
0.116865743176	0.146297167975
0.0494032933932	0.124042709186
0.000107155656181	8.03195184916e-05
0.000138373677094	0.000256369327159
0.000311592806594	0.000670488851963
0.00181042894906	0.0057475443727
0.000398157907616	0.000652167860363
0.00199745349107	0.00223295513765
0.0699206861944	0.143481485472
0.00294774344943	0.0138010698547
0.0334094967774	0.0997211405009
0.00219621514737	0.00411160120767
0.00334361054669	0.00334330132779
0.12914150436	0.117823108299
0.0519771107637	0.107646060584
0.00231179879849	0.00231703165378
0.00107285306659	0.000687372643974
0.000189061526006	0.000657191653615
0.000244511628204	0.00036596328169
0.000387173472268	0.000271755904717
0.00064428520098	0.00094927709918
0.000248447476406	0.000281336950596
0.000183843375141	0.000140470426437
0.000407440634433	0.000517695394802
0.00021527000307	0.000306158116686
0.0223865383873	0.0223889073608
0.00144259103629	0.0717058053666
0.000137283799666	0.0649859558025
0.000131880597629	0.000151421500418
0.00420879677702	0.00531834340487
0.00875374855327	0.145090005778
0.000415121368387	0.0904636263099
0.219600002035	0.0320987679054
0.000411915706788	0.000550617254349
0.000182089801236	0.0365711374884
0.00135805022703	0.0627998058664
0.011585541368	0.009715384696
0.0001357996444	0.00015467401274
7.26250509794e-05	0.000114222630085
5.43172693663e-05	6.0416306582e-05
6.33883058494e-05	6.44292123064e-05
4.90976253661e-05	5.66709754784e-05
9.96324009076e-05	8.07323630774e-05
0.000100491521535	0.000114817440025
8.3247600376e-05	0.00013041577892
6.2700497494e-05	5.88474375602e-05
5.00304154448e-05	6.32813535471e-05
4.85259622794e-05	5.57697873807e-05
7.49994772382e-05	7.48772107572e-05
7.58756162044e-05	8.63701017993e-05
8.95746328858e-05	0.000118045418315
0.000427936651944	0.000289973492801
0.000273926542845	0.000350797106829
0.000287139876509	0.000331605689456
0.000443127017424	0.000734413645294
0.00044963335478	0.00121814422277
0.00161311914724	0.00402773743643
0.000999002584425	0.00128522473361
0.000517409425072	0.000616599081114
0.000325732265326	0.000732217068992
0.000249211153507	0.00037188023844
0.000500837502472	0.000310205685667
0.000738389547868	0.00185646320744
0.000389414784901	0.000627976801151
6.1018553183e-05	8.67702282402e-05
0.000160745562486	0.000202448067432
0.00019975488014	0.000453398917735
5.43803503103e-05	0.000251745464886
0.000254127203302	0.002028560674
9.48294129309e-05	0.000674647897232
5.14021361506e-05	6.21006851676e-05
0.000327169397146	0.000575338160254
