sigma	err_rms	mean	std	vectan

1.0	0.352453247035	0.0890819431185	0.341009822082
1.0734188827	0.351799031285	0.0864588817227	0.34100941363
1.15222809774	0.351280696684	0.0843282224706	0.34100861977
1.23682339729	0.350863911422	0.082583194407	0.341006598675
1.32762958922	0.350521987456	0.0811436738717	0.341000539415
1.4251026703	0.350229760711	0.0799486766891	0.340982542637
1.52973211609	0.349956305336	0.0789511635189	0.340934201018
1.64204333889	0.349656711979	0.0781145013447	0.340819513689
1.76260032618	0.349265018374	0.0774104425348	0.340578443895
1.89200847277	0.348691584937	0.0768190538285	0.340124468945
2.0309176209	0.347827783984	0.0763313581762	0.339348922306
2.18002532349	0.346558686618	0.0759548257205	0.338132795985
2.340080347	0.344781437313	0.0757197830796	0.336364020023
2.51188643151	0.342425115742	0.0756820512946	0.333956863985
2.69630632678	0.339468736321	0.0759156274	0.330871335198
2.89426612472	0.33595617494	0.0764907886586	0.327132558347
3.10675990983	0.33200504788	0.0774383464768	0.322847726201
3.33485475124	0.327798670796	0.0787097412974	0.318208650417
3.57969606104	0.323546482974	0.0801525061865	0.313461165692
3.84251334625	0.319415648832	0.0815226131485	0.308837206735
4.1246263829	0.315469313093	0.0825395958919	0.304480052899
4.42745184349	0.311656457063	0.0829628906263	0.300411228165
4.75251041106	0.307862632646	0.0826527244889	0.296560158677
5.10143441546	0.303985454857	0.0815911070715	0.292831091265
5.47597603042	0.299988897082	0.0798642725071	0.289162646878
5.87801607227	0.295915179666	0.0776244691378	0.285552508916
6.3095734448	0.291861918403	0.0750496014432	0.282047756128
6.77281527744	0.287945462091	0.0723115944639	0.278717818671
7.27006780785	0.284269069015	0.0695567828031	0.275627933208
7.80382806347	0.280905199753	0.0668971790919	0.272823200403
8.37677640068	0.277892129246	0.0644097454497	0.27032465701
8.99178996466	0.275239922989	0.0621405933885	0.268133477694
9.65195713735	0.272939909832	0.0601115110612	0.266238240335
10.3605930463	0.270973508479	0.0583269096952	0.264621642923
11.1212562118	0.269318614378	0.0567799893009	0.263265168349
11.9377664171	0.26795343615	0.0554575485007	0.262151681777
12.8142238894	0.266858380835	0.0543433395938	0.261266524576
13.7550298901	0.26601662097	0.0534201620637	0.260597637974
14.7649088161	0.265413761926	0.0526710078132	0.260135022547
15.8489319246	0.265036877525	0.052079573493	0.259869706724
